period,dim1,dim2,gl_account,line_type,budget_amount
2026-09-01,PC30,1000,400100,Revenue,265994.36
2026-10-01,PC30,1000,400100,Revenue,229438.92
2026-11-01,PC30,1000,400100,Revenue,244627.24
2026-12-01,PC30,1000,400100,Revenue,227582.3
2026-01-01,PC30,2000,400100,Revenue,127350.8
2026-02-01,PC30,2000,400100,Revenue,136128.01
2026-03-01,PC30,2000,400100,Revenue,124772.53
2026-04-01,PC30,2000,400100,Revenue,119552.68
2026-05-01,PC30,2000,400100,Revenue,116469.34
2026-06-01,PC30,2000,400100,Revenue,140020.12
2026-07-01,PC30,2000,400100,Revenue,126913.85
2026-08-01,PC30,2000,400100,Revenue,129475.32
2026-09-01,PC30,2000,400100,Revenue,145087.84
2026-10-01,PC30,2000,400100,Revenue,125148.5
2026-11-01,PC30,2000,400100,Revenue,133433.04
2026-12-01,PC30,2000,400100,Revenue,124135.8
2026-01-01,PC30,3000,400100,Revenue,63675.41
2026-02-01,PC30,3000,400100,Revenue,68064.0
2026-03-01,PC30,3000,400100,Revenue,62386.26
2026-04-01,PC30,3000,400100,Revenue,59776.33
2026-05-01,PC30,3000,400100,Revenue,58234.67
2026-06-01,PC30,3000,400100,Revenue,70010.05
2026-07-01,PC30,3000,400100,Revenue,63456.92
2026-08-01,PC30,3000,400100,Revenue,64737.66
2026-09-01,PC30,3000,400100,Revenue,72543.91
2026-10-01,PC30,3000,400100,Revenue,62574.25
2026-11-01,PC30,3000,400100,Revenue,66716.52
2026-12-01,PC30,3000,400100,Revenue,62067.9
2026-01-01,PC40,1000,400200,Revenue,465355.0
2026-02-01,PC40,1000,400200,Revenue,472668.19
2026-03-01,PC40,1000,400200,Revenue,479846.22
2026-04-01,PC40,1000,400200,Revenue,483438.71
2026-05-01,PC40,1000,400200,Revenue,483309.53
2026-06-01,PC40,1000,400200,Revenue,488937.83
2026-07-01,PC40,1000,400200,Revenue,493756.81
2026-08-01,PC40,1000,400200,Revenue,495634.33
2026-09-01,PC40,1000,400200,Revenue,500234.95
2026-10-01,PC40,1000,400200,Revenue,502027.12
2026-11-01,PC40,1000,400200,Revenue,501172.54
2026-12-01,PC40,1000,400200,Revenue,507060.74
2026-01-01,PC40,2000,400200,Revenue,253830.0
2026-02-01,PC40,2000,400200,Revenue,257819.02
2026-03-01,PC40,2000,400200,Revenue,261734.3
2026-04-01,PC40,2000,400200,Revenue,263693.83
2026-05-01,PC40,2000,400200,Revenue,263623.38
2026-06-01,PC40,2000,400200,Revenue,266693.36
2026-07-01,PC40,2000,400200,Revenue,269321.9
2026-08-01,PC40,2000,400200,Revenue,270346.0
2026-09-01,PC40,2000,400200,Revenue,272855.42
2026-10-01,PC40,2000,400200,Revenue,273832.97
2026-11-01,PC40,2000,400200,Revenue,273366.84
2026-12-01,PC40,2000,400200,Revenue,276578.59
2026-01-01,PC40,3000,400200,Revenue,126915.0
2026-02-01,PC40,3000,400200,Revenue,128909.51
2026-03-01,PC40,3000,400200,Revenue,130867.15
2026-04-01,PC40,3000,400200,Revenue,131846.92
2026-05-01,PC40,3000,400200,Revenue,131811.68
2026-06-01,PC40,3000,400200,Revenue,133346.68
2026-07-01,PC40,3000,400200,Revenue,134660.95
2026-08-01,PC40,3000,400200,Revenue,135173.0
2026-09-01,PC40,3000,400200,Revenue,136427.71
2026-10-01,PC40,3000,400200,Revenue,136916.48
2026-11-01,PC40,3000,400200,Revenue,136683.42
2026-12-01,PC40,3000,400200,Revenue,138289.3
2026-01-01,CC100,1000,600000,Opex,255607.23
2026-02-01,CC100,1000,600000,Opex,269156.05
2026-03-01,CC100,1000,600000,Opex,266101.05
2026-04-01,CC100,1000,600000,Opex,290293.69
2026-05-01,CC100,1000,600000,Opex,279926.51
2026-06-01,CC100,1000,600000,Opex,279906.58
2026-07-01,CC100,1000,600000,Opex,278691.28
2026-08-01,CC100,1000,600000,Opex,280730.01
2026-09-01,CC100,1000,600000,Opex,287984.11
2026-10-01,CC100,1000,600000,Opex,289878.61
2026-11-01,CC100,1000,600000,Opex,296885.99
2026-12-01,CC100,1000,600000,Opex,302770.57
2026-01-01,CC100,1000,600100,Opex,54045.86
2026-02-01,CC100,1000,600100,Opex,55068.1
2026-03-01,CC100,1000,600100,Opex,55863.18
2026-04-01,CC100,1000,600100,Opex,56002.42
2026-05-01,CC100,1000,600100,Opex,60038.62
2026-06-01,CC100,1000,600100,Opex,56406.76
2026-07-01,CC100,1000,600100,Opex,57289.3
2026-08-01,CC100,1000,600100,Opex,58639.25
2026-09-01,CC100,1000,600100,Opex,58488.46
2026-10-01,CC100,1000,600100,Opex,60300.16
2026-11-01,CC100,1000,600100,Opex,58081.57
2026-12-01,CC100,1000,600100,Opex,60473.13
2026-01-01,CC100,1000,600200,Opex,20503.71
2026-02-01,CC100,1000,600200,Opex,21111.9
2026-03-01,CC100,1000,600200,Opex,20859.41
2026-04-01,CC100,1000,600200,Opex,21280.99
2026-05-01,CC100,1000,600200,Opex,21337.09
2026-06-01,CC100,1000,600200,Opex,21890.04
2026-07-01,CC100,1000,600200,Opex,22690.57
2026-08-01,CC100,1000,600200,Opex,22252.08
2026-09-01,CC100,1000,600200,Opex,22042.73
2026-10-01,CC100,1000,600200,Opex,22542.85
2026-11-01,CC100,1000,600200,Opex,22978.42
2026-12-01,CC100,1000,600200,Opex,23770.72
2026-01-01,CC100,1000,610000,Opex,124503.68
2026-02-01,CC100,1000,610000,Opex,117588.27
2026-03-01,CC100,1000,610000,Opex,132406.03
2026-04-01,CC100,1000,610000,Opex,130250.44
2026-05-01,CC100,1000,610000,Opex,121083.86
2026-06-01,CC100,1000,610000,Opex,126098.39
2026-07-01,CC100,1000,610000,Opex,127157.72
2026-08-01,CC100,1000,610000,Opex,124587.67
2026-09-01,CC100,1000,610000,Opex,124376.19
2026-10-01,CC100,1000,610000,Opex,137258.76
2026-11-01,CC100,1000,610000,Opex,125306.37
2026-12-01,CC100,1000,610000,Opex,108512.11
2026-01-01,CC100,1000,620000,Opex,16153.82
2026-02-01,CC100,1000,620000,Opex,17179.23
2026-03-01,CC100,1000,620000,Opex,15789.61
2026-04-01,CC100,1000,620000,Opex,17767.0
2026-05-01,CC100,1000,620000,Opex,21613.83
2026-06-01,CC100,1000,620000,Opex,19031.28
2026-07-01,CC100,1000,620000,Opex,19584.83
2026-08-01,CC100,1000,620000,Opex,20142.68
2026-09-01,CC100,1000,620000,Opex,18064.23
2026-10-01,CC100,1000,620000,Opex,17046.75
2026-11-01,CC100,1000,620000,Opex,22582.0
2026-12-01,CC100,1000,620000,Opex,21678.39
2026-01-01,CC100,1000,630000,Opex,13664.17
2026-02-01,CC100,1000,630000,Opex,14968.57
2026-03-01,CC100,1000,630000,Opex,15182.95
2026-04-01,CC100,1000,630000,Opex,12886.86
2026-05-01,CC100,1000,630000,Opex,13219.58
2026-06-01,CC100,1000,630000,Opex,13725.99
2026-07-01,CC100,1000,630000,Opex,13382.04
2026-08-01,CC100,1000,630000,Opex,16678.38
2026-09-01,CC100,1000,630000,Opex,15004.46
2026-10-01,CC100,1000,630000,Opex,11994.9
2026-11-01,CC100,1000,630000,Opex,13977.68
2026-12-01,CC100,1000,630000,Opex,14988.45
2026-01-01,CC100,1000,640000,Opex,7671.64
2026-02-01,CC100,1000,640000,Opex,8457.35
2026-03-01,CC100,1000,640000,Opex,12036.14
2026-04-01,CC100,1000,640000,Opex,11920.38
2026-05-01,CC100,1000,640000,Opex,10219.6
2026-06-01,CC100,1000,640000,Opex,12202.39
2026-07-01,CC100,1000,640000,Opex,10048.57
2026-08-01,CC100,1000,640000,Opex,9921.38
2026-09-01,CC100,1000,640000,Opex,9924.98
2026-10-01,CC100,1000,640000,Opex,10680.4
2026-11-01,CC100,1000,640000,Opex,9443.99
2026-12-01,CC100,1000,640000,Opex,12487.75
2026-01-01,CC100,2000,600000,Opex,143100.49
2026-02-01,CC100,2000,600000,Opex,152066.73
2026-03-01,CC100,2000,600000,Opex,152468.67
2026-04-01,CC100,2000,600000,Opex,159684.52
2026-05-01,CC100,2000,600000,Opex,152488.11
2026-06-01,CC100,2000,600000,Opex,151519.68
2026-07-01,CC100,2000,600000,Opex,157905.02
2026-08-01,CC100,2000,600000,Opex,152303.96
2026-09-01,CC100,2000,600000,Opex,153017.8
2026-10-01,CC100,2000,600000,Opex,160644.87
2026-11-01,CC100,2000,600000,Opex,159202.73
2026-12-01,CC100,2000,600000,Opex,163253.28
2026-01-01,CC100,2000,600100,Opex,30015.34
2026-02-01,CC100,2000,600100,Opex,30436.05
2026-03-01,CC100,2000,600100,Opex,31021.79
2026-04-01,CC100,2000,600100,Opex,31426.09
2026-05-01,CC100,2000,600100,Opex,31899.37
2026-06-01,CC100,2000,600100,Opex,32718.94
2026-07-01,CC100,2000,600100,Opex,30848.94
2026-08-01,CC100,2000,600100,Opex,31684.47
2026-09-01,CC100,2000,600100,Opex,31149.47
2026-10-01,CC100,2000,600100,Opex,33205.95
2026-11-01,CC100,2000,600100,Opex,31665.16
2026-12-01,CC100,2000,600100,Opex,34196.5
2026-01-01,CC100,2000,600200,Opex,10935.44
2026-02-01,CC100,2000,600200,Opex,11303.16
2026-03-01,CC100,2000,600200,Opex,11338.98
2026-04-01,CC100,2000,600200,Opex,11526.49
2026-05-01,CC100,2000,600200,Opex,11813.35
2026-06-01,CC100,2000,600200,Opex,11448.74
2026-07-01,CC100,2000,600200,Opex,11790.53
2026-08-01,CC100,2000,600200,Opex,11988.44
2026-09-01,CC100,2000,600200,Opex,11630.17
2026-10-01,CC100,2000,600200,Opex,12286.77
2026-11-01,CC100,2000,600200,Opex,12548.6
2026-12-01,CC100,2000,600200,Opex,12440.8
2026-01-01,CC100,2000,610000,Opex,65452.18
2026-02-01,CC100,2000,610000,Opex,65888.95
2026-03-01,CC100,2000,610000,Opex,61762.9
2026-04-01,CC100,2000,610000,Opex,57869.31
2026-05-01,CC100,2000,610000,Opex,59755.18
2026-06-01,CC100,2000,610000,Opex,72211.84
2026-07-01,CC100,2000,610000,Opex,69590.01
2026-08-01,CC100,2000,610000,Opex,65858.93
2026-09-01,CC100,2000,610000,Opex,61554.39
2026-10-01,CC100,2000,610000,Opex,73702.65
2026-11-01,CC100,2000,610000,Opex,57224.12
2026-12-01,CC100,2000,610000,Opex,65102.87
2026-01-01,CC100,2000,620000,Opex,9710.87
2026-02-01,CC100,2000,620000,Opex,9461.77
2026-03-01,CC100,2000,620000,Opex,10844.19
2026-04-01,CC100,2000,620000,Opex,10034.64
2026-05-01,CC100,2000,620000,Opex,9281.98
2026-06-01,CC100,2000,620000,Opex,10356.18
2026-07-01,CC100,2000,620000,Opex,10018.06
2026-08-01,CC100,2000,620000,Opex,11271.92
2026-09-01,CC100,2000,620000,Opex,10171.91
2026-10-01,CC100,2000,620000,Opex,10478.78
2026-11-01,CC100,2000,620000,Opex,10331.73
2026-12-01,CC100,2000,620000,Opex,11932.46
2026-01-01,CC100,2000,630000,Opex,7181.65
2026-02-01,CC100,2000,630000,Opex,6282.61
2026-03-01,CC100,2000,630000,Opex,8312.69
2026-04-01,CC100,2000,630000,Opex,8689.7
2026-05-01,CC100,2000,630000,Opex,7366.61
2026-06-01,CC100,2000,630000,Opex,7279.73
2026-07-01,CC100,2000,630000,Opex,7784.23
2026-08-01,CC100,2000,630000,Opex,8280.28
2026-09-01,CC100,2000,630000,Opex,7294.71
2026-10-01,CC100,2000,630000,Opex,7627.27
2026-11-01,CC100,2000,630000,Opex,6529.41
2026-12-01,CC100,2000,630000,Opex,8263.77
2026-01-01,CC100,2000,640000,Opex,5672.37
2026-02-01,CC100,2000,640000,Opex,6550.36
2026-03-01,CC100,2000,640000,Opex,5761.2
2026-04-01,CC100,2000,640000,Opex,6148.27
2026-05-01,CC100,2000,640000,Opex,5836.8
2026-06-01,CC100,2000,640000,Opex,6183.44
2026-07-01,CC100,2000,640000,Opex,6179.93
2026-08-01,CC100,2000,640000,Opex,5981.06
2026-09-01,CC100,2000,640000,Opex,6315.9
2026-10-01,CC100,2000,640000,Opex,5978.52
2026-11-01,CC100,2000,640000,Opex,5983.45
2026-12-01,CC100,2000,640000,Opex,6407.86
2026-01-01,CC100,3000,600000,Opex,71108.71
2026-02-01,CC100,3000,600000,Opex,73669.15
2026-03-01,CC100,3000,600000,Opex,74091.52
2026-04-01,CC100,3000,600000,Opex,75824.22
2026-05-01,CC100,3000,600000,Opex,77599.2
2026-06-01,CC100,3000,600000,Opex,79085.35
2026-07-01,CC100,3000,600000,Opex,78351.07
2026-08-01,CC100,3000,600000,Opex,75224.17
2026-09-01,CC100,3000,600000,Opex,77670.39
2026-10-01,CC100,3000,600000,Opex,81373.58
2026-11-01,CC100,3000,600000,Opex,83496.97
2026-12-01,CC100,3000,600000,Opex,84003.27
2026-01-01,CC100,3000,600100,Opex,14811.31
2026-02-01,CC100,3000,600100,Opex,15232.92
2026-03-01,CC100,3000,600100,Opex,14705.4
2026-04-01,CC100,3000,600100,Opex,15371.11
2026-05-01,CC100,3000,600100,Opex,15915.37
2026-06-01,CC100,3000,600100,Opex,15116.55
2026-07-01,CC100,3000,600100,Opex,16085.26
2026-08-01,CC100,3000,600100,Opex,15468.76
2026-09-01,CC100,3000,600100,Opex,15294.51
2026-10-01,CC100,3000,600100,Opex,15848.31
2026-11-01,CC100,3000,600100,Opex,16702.17
2026-12-01,CC100,3000,600100,Opex,16469.09
2026-01-01,CC100,3000,600200,Opex,5645.36
2026-02-01,CC100,3000,600200,Opex,5769.93
2026-03-01,CC100,3000,600200,Opex,5624.29
2026-04-01,CC100,3000,600200,Opex,5705.51
2026-05-01,CC100,3000,600200,Opex,5708.52
2026-06-01,CC100,3000,600200,Opex,5991.34
2026-07-01,CC100,3000,600200,Opex,5827.42
2026-08-01,CC100,3000,600200,Opex,5991.05
2026-09-01,CC100,3000,600200,Opex,6048.72
2026-10-01,CC100,3000,600200,Opex,6252.93
2026-11-01,CC100,3000,600200,Opex,6111.07
2026-12-01,CC100,3000,600200,Opex,6381.16
2026-01-01,CC100,3000,610000,Opex,33044.89
2026-02-01,CC100,3000,610000,Opex,29656.54
2026-03-01,CC100,3000,610000,Opex,39934.72
2026-04-01,CC100,3000,610000,Opex,36865.6
2026-05-01,CC100,3000,610000,Opex,38199.47
2026-06-01,CC100,3000,610000,Opex,25974.45
2026-07-01,CC100,3000,610000,Opex,33691.64
2026-08-01,CC100,3000,610000,Opex,27341.17
2026-09-01,CC100,3000,610000,Opex,37651.76
2026-10-01,CC100,3000,610000,Opex,34196.42
2026-11-01,CC100,3000,610000,Opex,36161.16
2026-12-01,CC100,3000,610000,Opex,34615.41
2026-01-01,CC100,3000,620000,Opex,4375.14
2026-02-01,CC100,3000,620000,Opex,4941.89
2026-03-01,CC100,3000,620000,Opex,4176.22
2026-04-01,CC100,3000,620000,Opex,5304.92
2026-05-01,CC100,3000,620000,Opex,5056.87
2026-06-01,CC100,3000,620000,Opex,4465.74
2026-07-01,CC100,3000,620000,Opex,5545.73
2026-08-01,CC100,3000,620000,Opex,5467.37
2026-09-01,CC100,3000,620000,Opex,4480.93
2026-10-01,CC100,3000,620000,Opex,5716.8
2026-11-01,CC100,3000,620000,Opex,5191.38
2026-12-01,CC100,3000,620000,Opex,5185.59
2026-01-01,CC100,3000,630000,Opex,3801.56
2026-02-01,CC100,3000,630000,Opex,3673.75
2026-03-01,CC100,3000,630000,Opex,3904.19
2026-04-01,CC100,3000,630000,Opex,3287.53
2026-05-01,CC100,3000,630000,Opex,4492.16
2026-06-01,CC100,3000,630000,Opex,4598.72
2026-07-01,CC100,3000,630000,Opex,4317.65
2026-08-01,CC100,3000,630000,Opex,3908.9
2026-09-01,CC100,3000,630000,Opex,4147.58
2026-10-01,CC100,3000,630000,Opex,3470.11
2026-11-01,CC100,3000,630000,Opex,4341.58
2026-12-01,CC100,3000,630000,Opex,4234.43
2026-01-01,CC100,3000,640000,Opex,2987.93
2026-02-01,CC100,3000,640000,Opex,3070.82
2026-03-01,CC100,3000,640000,Opex,3163.2
2026-04-01,CC100,3000,640000,Opex,3380.12
2026-05-01,CC100,3000,640000,Opex,3090.83
2026-06-01,CC100,3000,640000,Opex,2793.3
2026-07-01,CC100,3000,640000,Opex,2564.26
2026-08-01,CC100,3000,640000,Opex,3944.84
2026-09-01,CC100,3000,640000,Opex,2729.56
2026-10-01,CC100,3000,640000,Opex,3206.1
2026-11-01,CC100,3000,640000,Opex,2684.24
2026-12-01,CC100,3000,640000,Opex,2680.01
2026-01-01,CC200,1000,600000,Opex,486220.01
2026-02-01,CC200,1000,600000,Opex,489998.24
2026-03-01,CC200,1000,600000,Opex,505962.77
2026-04-01,CC200,1000,600000,Opex,532274.47
2026-05-01,CC200,1000,600000,Opex,546505.07
2026-06-01,CC200,1000,600000,Opex,526906.56
2026-07-01,CC200,1000,600000,Opex,555690.94
2026-08-01,CC200,1000,600000,Opex,588846.81
2026-09-01,CC200,1000,600000,Opex,577557.26
2026-10-01,CC200,1000,600000,Opex,566730.2
2026-11-01,CC200,1000,600000,Opex,594570.61
2026-12-01,CC200,1000,600000,Opex,585816.5
2026-01-01,CC200,1000,600100,Opex,106412.28
2026-02-01,CC200,1000,600100,Opex,104770.68
2026-03-01,CC200,1000,600100,Opex,106852.47
2026-04-01,CC200,1000,600100,Opex,110966.73
2026-05-01,CC200,1000,600100,Opex,110711.06
2026-06-01,CC200,1000,600100,Opex,110243.78
2026-07-01,CC200,1000,600100,Opex,108713.8
2026-08-01,CC200,1000,600100,Opex,115040.67
2026-09-01,CC200,1000,600100,Opex,115251.96
2026-10-01,CC200,1000,600100,Opex,114651.22
2026-11-01,CC200,1000,600100,Opex,114015.24
2026-12-01,CC200,1000,600100,Opex,125367.41
2026-01-01,CC200,1000,600200,Opex,38738.23
2026-02-01,CC200,1000,600200,Opex,38892.4
2026-03-01,CC200,1000,600200,Opex,40671.07
2026-04-01,CC200,1000,600200,Opex,39392.86
2026-05-01,CC200,1000,600200,Opex,42240.32
2026-06-01,CC200,1000,600200,Opex,43222.33
2026-07-01,CC200,1000,600200,Opex,42486.91
2026-08-01,CC200,1000,600200,Opex,43205.29
2026-09-01,CC200,1000,600200,Opex,42750.71
2026-10-01,CC200,1000,600200,Opex,44440.01
2026-11-01,CC200,1000,600200,Opex,44631.09
2026-12-01,CC200,1000,600200,Opex,46587.17
2026-01-01,CC200,1000,620000,Opex,8412.73
2026-02-01,CC200,1000,620000,Opex,9145.32
2026-03-01,CC200,1000,620000,Opex,8315.19
2026-04-01,CC200,1000,620000,Opex,10628.66
2026-05-01,CC200,1000,620000,Opex,12620.0
2026-06-01,CC200,1000,620000,Opex,11930.23
2026-07-01,CC200,1000,620000,Opex,9726.4
2026-08-01,CC200,1000,620000,Opex,9051.28
2026-09-01,CC200,1000,620000,Opex,10644.38
2026-10-01,CC200,1000,620000,Opex,9403.49
2026-11-01,CC200,1000,620000,Opex,11325.71
2026-12-01,CC200,1000,620000,Opex,11107.23
2026-01-01,CC200,1000,630000,Opex,47436.61
2026-02-01,CC200,1000,630000,Opex,47913.5
2026-03-01,CC200,1000,630000,Opex,46634.11
2026-04-01,CC200,1000,630000,Opex,40775.76
2026-05-01,CC200,1000,630000,Opex,50494.51
2026-06-01,CC200,1000,630000,Opex,39553.73
2026-07-01,CC200,1000,630000,Opex,58919.62
2026-08-01,CC200,1000,630000,Opex,55542.64
2026-09-01,CC200,1000,630000,Opex,49750.66
2026-10-01,CC200,1000,630000,Opex,56832.05
2026-11-01,CC200,1000,630000,Opex,50159.07
2026-12-01,CC200,1000,630000,Opex,53070.63
2026-01-01,CC200,1000,640000,Opex,21834.92
2026-02-01,CC200,1000,640000,Opex,20608.72
2026-03-01,CC200,1000,640000,Opex,25686.75
2026-04-01,CC200,1000,640000,Opex,19938.21
2026-05-01,CC200,1000,640000,Opex,20365.04
2026-06-01,CC200,1000,640000,Opex,18571.09
2026-07-01,CC200,1000,640000,Opex,19211.77
2026-08-01,CC200,1000,640000,Opex,25335.83
2026-09-01,CC200,1000,640000,Opex,21896.13
2026-10-01,CC200,1000,640000,Opex,20254.02
2026-11-01,CC200,1000,640000,Opex,24031.59
2026-12-01,CC200,1000,640000,Opex,23444.38
2026-01-01,CC200,1000,660000,Opex,18808.54
2026-02-01,CC200,1000,660000,Opex,18982.61
2026-03-01,CC200,1000,660000,Opex,21017.77
2026-04-01,CC200,1000,660000,Opex,22057.61
2026-05-01,CC200,1000,660000,Opex,21480.64
2026-06-01,CC200,1000,660000,Opex,22680.49
2026-07-01,CC200,1000,660000,Opex,22034.3
2026-08-01,CC200,1000,660000,Opex,19715.06
2026-09-01,CC200,1000,660000,Opex,20857.91
2026-10-01,CC200,1000,660000,Opex,22021.72
2026-11-01,CC200,1000,660000,Opex,21011.95
2026-12-01,CC200,1000,660000,Opex,24440.39
2026-01-01,CC200,2000,600000,Opex,274953.14
2026-02-01,CC200,2000,600000,Opex,277758.3
2026-03-01,CC200,2000,600000,Opex,281664.84
2026-04-01,CC200,2000,600000,Opex,290976.78
2026-05-01,CC200,2000,600000,Opex,295803.71
2026-06-01,CC200,2000,600000,Opex,293704.52
2026-07-01,CC200,2000,600000,Opex,291809.3
2026-08-01,CC200,2000,600000,Opex,302866.5
2026-09-01,CC200,2000,600000,Opex,312236.28
2026-10-01,CC200,2000,600000,Opex,313649.15
2026-11-01,CC200,2000,600000,Opex,313535.81
2026-12-01,CC200,2000,600000,Opex,324191.61
2026-01-01,CC200,2000,600100,Opex,55838.8
2026-02-01,CC200,2000,600100,Opex,56078.44
2026-03-01,CC200,2000,600100,Opex,58872.87
2026-04-01,CC200,2000,600100,Opex,58570.73
2026-05-01,CC200,2000,600100,Opex,58458.03
2026-06-01,CC200,2000,600100,Opex,58875.88
2026-07-01,CC200,2000,600100,Opex,60982.48
2026-08-01,CC200,2000,600100,Opex,63642.29
2026-09-01,CC200,2000,600100,Opex,64912.6
2026-10-01,CC200,2000,600100,Opex,65157.79
2026-11-01,CC200,2000,600100,Opex,65868.2
2026-12-01,CC200,2000,600100,Opex,67077.99
2026-01-01,CC200,2000,600200,Opex,22011.15
2026-02-01,CC200,2000,600200,Opex,21774.01
2026-03-01,CC200,2000,600200,Opex,21933.56
2026-04-01,CC200,2000,600200,Opex,21618.08
2026-05-01,CC200,2000,600200,Opex,21916.36
2026-06-01,CC200,2000,600200,Opex,23588.46
2026-07-01,CC200,2000,600200,Opex,23437.83
2026-08-01,CC200,2000,600200,Opex,23825.34
2026-09-01,CC200,2000,600200,Opex,24190.08
2026-10-01,CC200,2000,600200,Opex,24628.15
2026-11-01,CC200,2000,600200,Opex,24563.9
2026-12-01,CC200,2000,600200,Opex,25612.03
2026-01-01,CC200,2000,620000,Opex,5426.96
2026-02-01,CC200,2000,620000,Opex,5152.7
2026-03-01,CC200,2000,620000,Opex,4425.57
2026-04-01,CC200,2000,620000,Opex,6416.34
2026-05-01,CC200,2000,620000,Opex,5278.61
2026-06-01,CC200,2000,620000,Opex,5200.06
2026-07-01,CC200,2000,620000,Opex,6221.3
2026-08-01,CC200,2000,620000,Opex,4531.73
2026-09-01,CC200,2000,620000,Opex,6762.2
2026-10-01,CC200,2000,620000,Opex,6177.77
2026-11-01,CC200,2000,620000,Opex,6578.89
2026-12-01,CC200,2000,620000,Opex,5301.54
2026-01-01,CC200,2000,630000,Opex,22692.13
2026-02-01,CC200,2000,630000,Opex,24059.95
2026-03-01,CC200,2000,630000,Opex,23505.6
2026-04-01,CC200,2000,630000,Opex,28916.89
2026-05-01,CC200,2000,630000,Opex,27013.57
2026-06-01,CC200,2000,630000,Opex,30624.09
2026-07-01,CC200,2000,630000,Opex,25307.85
2026-08-01,CC200,2000,630000,Opex,30467.03
2026-09-01,CC200,2000,630000,Opex,28762.64
2026-10-01,CC200,2000,630000,Opex,28029.78
2026-11-01,CC200,2000,630000,Opex,27041.0
2026-12-01,CC200,2000,630000,Opex,26940.37
2026-01-01,CC200,2000,640000,Opex,10045.6
2026-02-01,CC200,2000,640000,Opex,7594.28
2026-03-01,CC200,2000,640000,Opex,11119.77
2026-04-01,CC200,2000,640000,Opex,9970.97
2026-05-01,CC200,2000,640000,Opex,11411.67
2026-06-01,CC200,2000,640000,Opex,12088.29
2026-07-01,CC200,2000,640000,Opex,11307.49
2026-08-01,CC200,2000,640000,Opex,10380.35
2026-09-01,CC200,2000,640000,Opex,11294.68
2026-10-01,CC200,2000,640000,Opex,14326.86
2026-11-01,CC200,2000,640000,Opex,11709.91
2026-12-01,CC200,2000,640000,Opex,14470.54
2026-01-01,CC200,2000,660000,Opex,9997.17
2026-02-01,CC200,2000,660000,Opex,10150.74
2026-03-01,CC200,2000,660000,Opex,11198.72
2026-04-01,CC200,2000,660000,Opex,10878.65
2026-05-01,CC200,2000,660000,Opex,11327.28
2026-06-01,CC200,2000,660000,Opex,11292.0
2026-07-01,CC200,2000,660000,Opex,11824.87
2026-08-01,CC200,2000,660000,Opex,12301.49
2026-09-01,CC200,2000,660000,Opex,11393.98
2026-10-01,CC200,2000,660000,Opex,11875.24
2026-11-01,CC200,2000,660000,Opex,11982.99
2026-12-01,CC200,2000,660000,Opex,13539.15
2026-01-01,CC200,3000,600000,Opex,137180.3
2026-02-01,CC200,3000,600000,Opex,135234.13
2026-03-01,CC200,3000,600000,Opex,142163.56
2026-04-01,CC200,3000,600000,Opex,148656.15
2026-05-01,CC200,3000,600000,Opex,150238.61
2026-06-01,CC200,3000,600000,Opex,146684.71
2026-07-01,CC200,3000,600000,Opex,151971.18
2026-08-01,CC200,3000,600000,Opex,151406.62
2026-09-01,CC200,3000,600000,Opex,158288.28
2026-10-01,CC200,3000,600000,Opex,152035.77
2026-11-01,CC200,3000,600000,Opex,159636.52
2026-12-01,CC200,3000,600000,Opex,161534.9
2026-01-01,CC200,3000,600100,Opex,28544.1
2026-02-01,CC200,3000,600100,Opex,27966.22
2026-03-01,CC200,3000,600100,Opex,29359.17
2026-04-01,CC200,3000,600100,Opex,29954.73
2026-05-01,CC200,3000,600100,Opex,30284.58
2026-06-01,CC200,3000,600100,Opex,30385.72
2026-07-01,CC200,3000,600100,Opex,30797.79
2026-08-01,CC200,3000,600100,Opex,30305.96
2026-09-01,CC200,3000,600100,Opex,32915.93
2026-10-01,CC200,3000,600100,Opex,32056.21
2026-11-01,CC200,3000,600100,Opex,34227.39
2026-12-01,CC200,3000,600100,Opex,33222.14
2026-01-01,CC200,3000,600200,Opex,10565.7
2026-02-01,CC200,3000,600200,Opex,10776.99
2026-03-01,CC200,3000,600200,Opex,11100.89
2026-04-01,CC200,3000,600200,Opex,11052.17
2026-05-01,CC200,3000,600200,Opex,10945.33
2026-06-01,CC200,3000,600200,Opex,11648.24
2026-07-01,CC200,3000,600200,Opex,11714.1
2026-08-01,CC200,3000,600200,Opex,11877.18
2026-09-01,CC200,3000,600200,Opex,12174.42
2026-10-01,CC200,3000,600200,Opex,12003.26
2026-11-01,CC200,3000,600200,Opex,11951.14
2026-12-01,CC200,3000,600200,Opex,12045.85
2026-01-01,CC200,3000,620000,Opex,2256.41
2026-02-01,CC200,3000,620000,Opex,2525.32
2026-03-01,CC200,3000,620000,Opex,2478.26
2026-04-01,CC200,3000,620000,Opex,2889.3
2026-05-01,CC200,3000,620000,Opex,2691.66
2026-06-01,CC200,3000,620000,Opex,3219.48
2026-07-01,CC200,3000,620000,Opex,2762.55
2026-08-01,CC200,3000,620000,Opex,2825.16
2026-09-01,CC200,3000,620000,Opex,3326.95
2026-10-01,CC200,3000,620000,Opex,2664.83
2026-11-01,CC200,3000,620000,Opex,2866.65
2026-12-01,CC200,3000,620000,Opex,2939.59
2026-01-01,CC200,3000,630000,Opex,12293.37
2026-02-01,CC200,3000,630000,Opex,14212.58
2026-03-01,CC200,3000,630000,Opex,13148.88
